155660	DSR	KOSPI
465480	인스피언	KOSDAQ
452280	한선엔지니어링	KOSDAQ
198940	한주라이트메탈	KOSDAQ
194700	노바렉스	KOSDAQ
046970	우리로	KOSDAQ
004780	대륙제관	KOSDAQ
137310	에스디바이오센서	KOSPI
267290	경동도시가스	KOSPI
060980	HL홀딩스	KOSPI
069730	DSR제강	KOSPI
014910	성문전자	KOSPI
012800	대창	KOSPI
462350	이노스페이스	KOSDAQ
358570	지아이이노베이션	KOSDAQ
376290	씨유테크	KOSDAQ
347700	스피어	KOSDAQ
247660	나노씨엠에스	KOSDAQ
179900	유티아이	KOSDAQ
147760	피엠티	KOSDAQ
238090	앤디포스	KOSDAQ
143540	영우디에스피	KOSDAQ
076610	해성옵틱스	KOSDAQ
120240	대정화금	KOSDAQ
121890	에스디시스템	KOSDAQ
093380	풍강	KOSDAQ
089140	넥스턴앤롤코리아	KOSDAQ
066980	한성크린텍	KOSDAQ
267250	HD현대	KOSPI
102460	이연제약	KOSPI
033780	케이티앤지	KOSPI
025000	KPX케미칼	KOSPI
005880	대한해운	KOSPI
011330	유니켐	KOSPI
002200	한국수출포장공업	KOSPI
425040	티이엠씨	KOSDAQ
159010	아스플로	KOSDAQ
950170	JTC	KOSDAQ
230360	에코마케팅	KOSDAQ
088290	이원컴포텍	KOSDAQ
052900	KX하이텍	KOSDAQ
050120	ES큐브	KOSDAQ
043370	피에이치에이	KOSDAQ
006090	사조오양	KOSPI
009470	삼화전기	KOSPI
331380	포커스에이아이	KOSDAQ
309930	조이웍스앤코	KOSDAQ
212560	네오오토	KOSDAQ
227950	엔투텍	KOSDAQ
178780	일월지엠엘	KOSDAQ
192410	오늘이엔엠	KOSDAQ
071850	캐스텍코리아	KOSDAQ
033540	파라텍	KOSDAQ
004590	한국가구	KOSDAQ
163560	동일고무벨트	KOSPI
025530	에스제이엠홀딩스	KOSPI
007340	DN오토모티브	KOSPI
009310	참엔지니어링	KOSPI
424870	이뮨온시아	KOSDAQ
302550	리메드	KOSDAQ
205500	넥써쓰	KOSDAQ
050890	쏠리드	KOSDAQ
058450	한주에이알티	KOSDAQ
018310	삼목에스폼	KOSDAQ
267850	아시아나IDT	KOSPI
023350	한국종합기술	KOSPI
009770	삼정펄프	KOSPI
024720	콜마홀딩스	KOSPI
004920	씨아이테크	KOSPI
000050	경방	KOSPI
254490	미래반도체	KOSDAQ
368970	오에스피	KOSDAQ
357230	에이치피오	KOSDAQ
053080	케이엔솔	KOSDAQ
250000	보라티알	KOSDAQ
069330	유아이디	KOSDAQ
001260	삼성에피스홀딩스	KOSPI
057050	현대홈쇼핑	KOSPI
090080	평화산업	KOSPI
005820	원림	KOSPI
015230	대창단조	KOSPI
001260	남광토건	KOSPI
001820	삼화콘덴서공업	KOSPI
005110	한창	KOSPI
418620	E8	KOSDAQ
380540	옵티코어	KOSDAQ
382840	원준	KOSDAQ
230240	에치에프알	KOSDAQ
196450	코아시아씨엠	KOSDAQ
033560	블루콤	KOSDAQ
052860	아이앤씨	KOSDAQ
065060	지엔코	KOSDAQ
043090	더테크놀로지	KOSDAQ
052300	오션인더블유	KOSDAQ
136490	선진	KOSPI
008870	금비	KOSPI
009320	아진전자부품	KOSPI
002420	세기상사	KOSPI
389470	인벤티지랩	KOSDAQ
310210	보로노이	KOSDAQ
264850	이랜시스	KOSDAQ
072950	빛샘전자	KOSDAQ
048770	TPC로보틱스	KOSDAQ
024740	한일단조	KOSDAQ
241560	두산밥캣	KOSPI
016740	두올	KOSPI
005440	현대지에프홀딩스	KOSPI
018470	조일알미늄	KOSPI
005720	넥센	KOSPI
002100	경농	KOSPI
004060	SG세계물산	KOSPI
000970	한국주철관공업	KOSPI
461300	아이스크림미디어	KOSDAQ
199480	뱅크웨어글로벌	KOSDAQ
344860	이노진	KOSDAQ
290120	DH오토리드	KOSDAQ
101240	씨큐브	KOSDAQ
082920	비츠로셀	KOSDAQ
109860	동일금속	KOSDAQ
083470	이엠앤아이	KOSDAQ
092300	현우산업	KOSDAQ
089790	제이티	KOSDAQ
080010	이상네트웍스	KOSDAQ
041930	SY동아	KOSDAQ
456040	OCI	KOSPI
244920	에이플러스에셋	KOSPI
122900	아이마켓코리아	KOSPI
009440	KC그린홀딩스	KOSPI
014580	태경비케이	KOSPI
002170	SYTS	KOSPI
001380	SG글로벌	KOSPI
000950	전방	KOSPI
482630	삼양엔씨켐	KOSDAQ
140430	카티스	KOSDAQ
445180	퓨릿	KOSDAQ
114840	아이패밀리에스씨	KOSDAQ
110990	디아이티	KOSDAQ
006620	동구바이오제약	KOSDAQ
171090	선익시스템	KOSDAQ
273060	와이즈버즈	KOSDAQ
189300	인텔리안테크	KOSDAQ
092870	엑시콘	KOSDAQ
115440	우리넷	KOSDAQ
043710	코스리거글로벌	KOSDAQ
037400	우리엔터프라이즈	KOSDAQ
377740	바이오노트	KOSPI
123890	한국자산신탁	KOSPI
181710	NHN	KOSPI
013870	지엠비코리아	KOSPI
100250	진양홀딩스	KOSPI
092440	기신정기	KOSPI
084870	티비에이치글로벌	KOSPI
079430	현대리바트	KOSPI
006890	태경케미컬	KOSPI
025890	한국주강	KOSPI
030720	동원수산	KOSPI
002140	고려산업	KOSPI
002210	동성제약	KOSPI
001290	상상인증권	KOSPI
004870	티웨이홀딩스	KOSPI
002600	조흥	KOSPI
001420	태원물산	KOSPI
387570	파인메딕스	KOSDAQ
458650	성우	KOSDAQ
340930	유일에너테크	KOSDAQ
282880	코윈테크	KOSDAQ
154040	다산솔루에타	KOSDAQ
130580	나이스디앤비	KOSDAQ
119830	아이텍	KOSDAQ
042520	한스바이오메드	KOSDAQ
065130	탑엔지니어링	KOSDAQ
064520	테크엘	KOSDAQ
019010	베뉴지	KOSDAQ
001200	삼양바이오팜	KOSPI
092790	넥스틸	KOSPI
339770	교촌에프앤비	KOSPI
027410	BGF	KOSPI
044450	KSS해운	KOSPI
034590	인천도시가스	KOSPI
029460	케이씨	KOSPI
021050	서원	KOSPI
011200	HMM	KOSPI
003680	한성기업	KOSPI
001200	유진증권	KOSPI
008350	남선알미늄	KOSPI
002780	진흥기업	KOSPI
004690	삼천리	KOSPI
001250	GS글로벌	KOSPI
004450	삼화왕관	KOSPI
000210	DL	KOSPI
006380	카프로	KOSPI
475430	키스트론	KOSDAQ
373110	엑셀세라퓨틱스	KOSDAQ
396470	워트	KOSDAQ
429270	시지트로닉스	KOSDAQ
260970	에스앤디	KOSDAQ
279600	미디어젠	KOSDAQ
318010	팜스빌	KOSDAQ
206400	베노티앤알	KOSDAQ
123410	코리아에프티	KOSDAQ
101330	모베이스	KOSDAQ
066310	큐에스아이	KOSDAQ
038060	루멘스	KOSDAQ
066430	아이로보틱스	KOSDAQ
061040	알에프텍	KOSDAQ
013990	아가방컴퍼니	KOSDAQ
056360	코위버	KOSDAQ
031860	디에이치엑스컴퍼니	KOSDAQ
017250	인터엠	KOSDAQ
002690	동일제강	KOSPI
145210	다이나믹디자인	KOSPI
129260	인터지스	KOSPI
107590	미원홀딩스	KOSPI
001780	알루코	KOSPI
017940	E1	KOSPI
015360	INVENI	KOSPI
025620	차AI헬스케어	KOSPI
004720	팜젠사이언스	KOSPI
008600	윌비스	KOSPI
015020	이스타코	KOSPI
002460	HS화성	KOSPI
003460	유화증권	KOSPI
352910	오비고	KOSDAQ
950220	네오이뮨텍	KOSDAQ
950160	코오롱티슈진	KOSDAQ
187220	디티앤씨	KOSDAQ
122450	KX	KOSDAQ
011320	유니크	KOSDAQ
031210	서울보증보험	KOSPI
111380	동인기연	KOSPI
460850	동국씨엠	KOSPI
009900	명신산업	KOSPI
294870	IPARK현대산업개발	KOSPI
134790	시디즈	KOSPI
102260	동성케미컬	KOSPI
018670	SK가스	KOSPI
001390	KG케미칼	KOSPI
001750	한양증권	KOSPI
003720	삼영	KOSPI
394420	리센스메디컬	KOSDAQ
491000	리브스메드	KOSDAQ
393970	대진첨단소재	KOSDAQ
209640	와이제이링크	KOSDAQ
307930	컴퍼니케이	KOSDAQ
100790	미래에셋벤처투자	KOSDAQ
258790	소프트캠프	KOSDAQ
900290	GRT	KOSDAQ
190510	나무가	KOSDAQ
115160	휴맥스	KOSDAQ
095340	ISC	KOSDAQ
065420	에스아이리소스	KOSDAQ
038620	위즈코프	KOSDAQ
016600	큐캐피탈	KOSDAQ
465770	STX그린로지스	KOSPI
248070	솔루엠	KOSPI
306200	세아제강	KOSPI
111110	호전실업	KOSPI
093240	형지엘리트	KOSPI
100220	비상교육	KOSPI
001560	제일연마	KOSPI
074610	이엔플러스	KOSPI
036460	한국가스공사	KOSPI
035150	백산	KOSPI
033250	체시스	KOSPI
012320	경동인베스트	KOSPI
007980	TP	KOSPI
016880	웅진	KOSPI
006980	우성	KOSPI
004830	덕성	KOSPI
004770	써니전자	KOSPI
008260	NI스틸	KOSPI
000300	DH오토넥스	KOSPI
459100	위츠	KOSDAQ
348210	넥스틴	KOSDAQ
332370	아이디피	KOSDAQ
060850	영림원소프트랩	KOSDAQ
091340	S&K폴리텍	KOSDAQ
089010	켐트로닉스	KOSDAQ
072870	메가스터디	KOSDAQ
072020	중앙백신	KOSDAQ
052770	아이톡시	KOSDAQ
042510	라온시큐어	KOSDAQ
036480	대성미생물	KOSDAQ
001840	이화공영	KOSDAQ
279570	케이뱅크	KOSPI
248170	샘표식품	KOSPI
095570	AJ네트웍스	KOSPI
210980	SK디앤디	KOSPI
104700	한국철강	KOSPI
096760	JW홀딩스	KOSPI
058430	포스코스틸리온	KOSPI
068290	삼성출판사	KOSPI
016580	환인제약	KOSPI
008420	문배철강	KOSPI
005870	휴니드테크놀러지스	KOSPI
001620	케이비아이동국실업	KOSPI
009180	한솔로지스틱스	KOSPI
006040	동원산업	KOSPI
001770	SHD	KOSPI
002620	제일파마홀딩스	KOSPI
006490	인스코비	KOSPI
000860	강남제비스코	KOSPI
362990	드림인사이트	KOSDAQ
440320	오픈놀	KOSDAQ
059270	해성에어로보틱스	KOSDAQ
229000	젠큐릭스	KOSDAQ
288620	에스프리즘	KOSDAQ
215380	우정바이오	KOSDAQ
189690	포시에스	KOSDAQ
092040	아미코젠	KOSDAQ
121850	코이즈	KOSDAQ
115530	씨엔플러스	KOSDAQ
079190	케스피온	KOSDAQ
066620	국보디자인	KOSDAQ
060250	NHN KCP	KOSDAQ
053260	금강철강	KOSDAQ
045300	성우테크론	KOSDAQ
053160	프리엠스	KOSDAQ
039010	현대에이치티	KOSDAQ
035610	솔본	KOSDAQ
014100	메디앙스	KOSDAQ
024120	KB오토시스	KOSDAQ
008370	원풍	KOSDAQ
062040	산일전기	KOSPI
126720	수산인더스트리	KOSPI
264900	크라운제과	KOSPI
023000	삼원강재	KOSPI
119650	KC코트렐	KOSPI
071320	지역난방공사	KOSPI
094280	효성 ITX	KOSPI
033270	유나이티드	KOSPI
089470	HDC현대EP	KOSPI
090350	노루페인트	KOSPI
084010	대한제강	KOSPI
083420	그린케미칼	KOSPI
010960	삼호개발	KOSPI
072130	유엔젤	KOSPI
071090	하이스틸	KOSPI
017370	우신시스템	KOSPI
020760	일진디스플	KOSPI
036580	팜스코	KOSPI
019490	엑시큐어하이트론	KOSPI
024890	대원화성	KOSPI
005320	온타이드	KOSPI
030210	다올투자증권	KOSPI
012630	HDC	KOSPI
011810	STX	KOSPI
001940	KISCO홀딩스	KOSPI
011280	태림포장	KOSPI
002410	범양건영	KOSPI
004970	신라교역	KOSPI
001470	삼부토건	KOSPI
005030	부산주공	KOSPI
004800	효성	KOSPI
006220	제주은행	KOSPI
125490	한라캐스트	KOSDAQ
309710	아이티켐	KOSDAQ
412540	제일엠앤에스	KOSDAQ
418250	시큐레터	KOSDAQ
377460	큐에이드	KOSDAQ
222160	NPX	KOSDAQ
351330	이삭엔지니어링	KOSDAQ
352770	셀레스트라	KOSDAQ
198080	캐프	KOSDAQ
244460	올리패스	KOSDAQ
313760	캐리	KOSDAQ
307870	비투엔	KOSDAQ
027360	아주IB투자	KOSDAQ
227100	프로브잇	KOSDAQ
175250	아이큐어	KOSDAQ
245620	EDGC	KOSDAQ
284620	카이노스메드	KOSDAQ
016790	현대사료	KOSDAQ
258830	세종메디칼	KOSDAQ
269620	시스웍	KOSDAQ
263810	상신전자	KOSDAQ
217480	에스디생명공학	KOSDAQ
241820	피씨엘	KOSDAQ
234920	자이글	KOSDAQ
115180	큐리언트	KOSDAQ
203690	아크솔루션스	KOSDAQ
106520	노블엠앤비	KOSDAQ
121800	비덴트	KOSDAQ
068940	셀피글로벌	KOSDAQ
079970	투비소프트	KOSDAQ
099520	DGI	KOSDAQ
065150	대산F&B	KOSDAQ
060540	에스에이티	KOSDAQ
082660	코스나인	KOSDAQ
074430	아미노로직스	KOSDAQ
073640	테라사이언스	KOSDAQ
066790	씨씨에스	KOSDAQ
065570	삼영이엔씨	KOSDAQ
041590	플래스크	KOSDAQ
054210	이랜텍	KOSDAQ
060240	스타코링크	KOSDAQ
054180	메디콕스	KOSDAQ
052330	코텍	KOSDAQ
043220	티에스넥스젠	KOSDAQ
046070	코다코	KOSDAQ
036690	코맥스	KOSDAQ
038010	제일테크노스	KOSDAQ
035620	바른손이앤에이	KOSDAQ
032980	바이온	KOSDAQ
017650	대림제지	KOSDAQ
487570	HS효성	KOSPI
446070	유니드비티플러스	KOSPI
284740	쿠쿠홈시스	KOSPI
272550	삼양패키징	KOSPI
014710	사조씨푸드	KOSPI
081660	미스토홀딩스	KOSPI
029780	삼성카드	KOSPI
075180	새론오토모티브	KOSPI
028050	삼성E&A	KOSPI
010120	엘에스일렉트릭	KOSPI
017550	수산세보틱스	KOSPI
004080	신흥	KOSPI
010640	진양폴리우레탄	KOSPI
004100	태양금속공업	KOSPI
000490	대동	KOSPI
448280	에코아이	KOSDAQ
188260	세니젠	KOSDAQ
298830	슈어소프트테크	KOSDAQ
353590	오토앤	KOSDAQ
333620	엔시스	KOSDAQ
340440	세림B&G	KOSDAQ
063760	이엘피	KOSDAQ
252500	세화피앤씨	KOSDAQ
208350	지란지교시큐리티	KOSDAQ
170920	엘티씨	KOSDAQ
007820	엠엑스로보틱스	KOSDAQ
138610	나이벡	KOSDAQ
131180	딜리	KOSDAQ
105330	케이엔더블유	KOSDAQ
010240	흥국	KOSDAQ
094860	네오리진	KOSDAQ
089150	케이씨티	KOSDAQ
090150	아이윈	KOSDAQ
078860	아이오케이이엔엠	KOSDAQ
083790	CG인바이츠	KOSDAQ
078890	가온그룹	KOSDAQ
034950	한국기업평가	KOSDAQ
053620	태양	KOSDAQ
048830	엔피케이	KOSDAQ
038680	에스넷	KOSDAQ
039610	화성밸브	KOSDAQ
027040	서울전자통신	KOSDAQ
019540	일지테크	KOSDAQ
475150	SK이터닉스	KOSPI
013890	지누스	KOSPI
034830	한국토지신탁	KOSPI
039570	HDC랩스	KOSPI
101140	인바이오젠	KOSPI
094800	맵스리얼티	KOSPI
014830	유니드	KOSPI
033240	자화전자	KOSPI
030000	제일기획	KOSPI
006740	블루산업개발	KOSPI
017390	서울도시가스	KOSPI
009680	모토닉	KOSPI
006060	화승인더스트리	KOSPI
007280	한국특강	KOSPI
004840	DRB동일	KOSPI
000220	유유제약	KOSPI
000230	일동홀딩스	KOSPI
002900	TYM	KOSPI
003300	한일홀딩스	KOSPI
488280	에스투더블유	KOSDAQ
402490	그린리소스	KOSDAQ
434480	모니터랩	KOSDAQ
084440	유비온	KOSDAQ
405100	큐알티	KOSDAQ
276040	스코넥	KOSDAQ
382480	지아이텍	KOSDAQ
351320	넥사다이내믹스	KOSDAQ
333050	이노테나	KOSDAQ
158430	아톤	KOSDAQ
104620	노랑풍선	KOSDAQ
290550	디케이티	KOSDAQ
290720	푸드나무	KOSDAQ
173130	오파스넷	KOSDAQ
204020	그리티	KOSDAQ
258610	케일럼	KOSDAQ
161580	필옵틱스	KOSDAQ
250930	예선테크	KOSDAQ
222420	쎄노텍	KOSDAQ
205470	휴마시스	KOSDAQ
130500	GH신소재	KOSDAQ
155650	와이엠씨	KOSDAQ
109080	옵티시스	KOSDAQ
019770	서연탑메탈	KOSDAQ
068240	다원시스	KOSDAQ
092730	네오팜	KOSDAQ
083660	CSA 코스믹	KOSDAQ
022220	티케이지애강	KOSDAQ
016100	리더스코스메틱	KOSDAQ
049180	셀루메드	KOSDAQ
035200	프럼파스트	KOSDAQ
054800	아이디스홀딩스	KOSDAQ
021880	메이슨캐피탈	KOSDAQ
019550	SBI인베스트먼트	KOSDAQ
022100	포스코DX	KOSPI
457190	이수스페셜티케미컬	KOSPI
079980	휴비스	KOSPI
128820	대성산업	KOSPI
012160	영흥	KOSPI
058730	다스코	KOSPI
035250	강원랜드	KOSPI
069460	대호에이엘	KOSPI
016710	대성홀딩스	KOSPI
029530	신도리코	KOSPI
003160	디아이	KOSPI
000760	이화산업	KOSPI
000390	SP삼화	KOSPI
005750	대림바스	KOSPI
017040	광명전기	KOSPI
014160	대영포장	KOSPI
009290	광동제약	KOSPI
004270	남성	KOSPI
009160	SIMPAC	KOSPI
006370	대구백화점	KOSPI
000890	보해양조	KOSPI
005800	신영와코루	KOSPI
001550	조비	KOSPI
004910	조광페인트	KOSPI
001120	LX인터내셔널	KOSPI
002720	국제약품	KOSPI
005010	휴스틸	KOSPI
004250	엔피씨	KOSPI
000700	유수홀딩스	KOSPI
413390	엠오티	KOSDAQ
451760	컨텍	KOSDAQ
304360	에스바이오메딕스	KOSDAQ
290090	트윔	KOSDAQ
376980	원티드랩	KOSDAQ
214610	롤링스톤	KOSDAQ
339950	아이비김영	KOSDAQ
288330	파라택시스코리아	KOSDAQ
275630	에스에스알	KOSDAQ
260930	씨티케이	KOSDAQ
256940	킵스파마	KOSDAQ
118990	모트렉스	KOSDAQ
246720	아스타	KOSDAQ
241520	DSC인베스트먼트	KOSDAQ
073560	우리손에프앤지	KOSDAQ
225430	케이엠제약	KOSDAQ
131760	파인텍	KOSDAQ
217500	러셀	KOSDAQ
184230	SGA솔루션즈	KOSDAQ
128660	피제이메탈	KOSDAQ
106080	케이이엠텍	KOSDAQ
101000	KS인더스트리	KOSDAQ
089890	코세스	KOSDAQ
083550	케이엠	KOSDAQ
067770	세진티에스	KOSDAQ
064090	인크레더블버즈	KOSDAQ
044180	KD	KOSDAQ
009300	삼아제약	KOSDAQ
039020	이건홀딩스	KOSDAQ
034940	조아제약	KOSDAQ
033310	엠투엔	KOSDAQ
032680	소프트센	KOSDAQ
023440	제이스코홀딩스	KOSDAQ
018700	졸스	KOSDAQ
361610	SK아이이테크놀로지	KOSPI
234080	JW생명과학	KOSPI
133820	화인베스틸	KOSPI
161000	애경케미칼	KOSPI
120110	코오롱인더	KOSPI
026940	부국철강	KOSPI
081000	일진다이아	KOSPI
078000	텔코웨어	KOSPI
034310	NICE	KOSPI
007120	미래아이앤지	KOSPI
023150	MH에탄올	KOSPI
024070	WISCOM	KOSPI
017800	현대엘리베이터	KOSPI
011690	와이투솔루션	KOSPI
002760	보락	KOSPI
002840	미원상사	KOSPI
008250	이건산업	KOSPI
008700	아남전자	KOSPI
009070	케이씨티시	KOSPI
000480	시알홀딩스	KOSPI
006120	SK디스커버리	KOSPI
002020	코오롱	KOSPI
003780	진양산업	KOSPI
101970	우양에이치씨	KOSDAQ
476060	온코닉테라퓨틱스	KOSDAQ
469750	아이비젼웍스	KOSDAQ
145170	노브랜드	KOSDAQ
452300	캡스톤파트너스	KOSDAQ
396300	세아메카닉스	KOSDAQ
311320	지오엘리먼트	KOSDAQ
376180	피코그램	KOSDAQ
382800	지앤비에스 에코	KOSDAQ
365270	큐라클	KOSDAQ
347000	센코	KOSDAQ
277880	티에스아이	KOSDAQ
317120	라닉스	KOSDAQ
263600	덕우전자	KOSDAQ
140070	서플러스글로벌	KOSDAQ
221980	케이디켐	KOSDAQ
218150	미래생명자원	KOSDAQ
215360	우리산업	KOSDAQ
059120	아진엑스텍	KOSDAQ
170030	현대공업	KOSDAQ
143240	사람인	KOSDAQ
117670	알파칩스	KOSDAQ
093920	서원인텍	KOSDAQ
093520	매커스	KOSDAQ
019990	에너토크	KOSDAQ
041440	현대에버다임	KOSDAQ
051380	피씨디렉트	KOSDAQ
044480	빌리언스	KOSDAQ
038540	상상인	KOSDAQ
037440	희림	KOSDAQ
036030	케이티알파	KOSDAQ
035460	기산텔레콤	KOSDAQ
025440	DH오토웨어	KOSDAQ
217590	티엠씨	KOSPI
317400	자이에스앤디	KOSPI
018250	애경산업	KOSPI
010040	한국내화	KOSPI
016450	한세예스24홀딩스	KOSPI
023590	다우기술	KOSPI
016590	신대양제지	KOSPI
013360	일성건설	KOSPI
007690	국도화학	KOSPI
002920	유성기업	KOSPI
006200	한국전자홀딩스	KOSPI
004310	현대약품	KOSPI
002240	고려제강	KOSPI
002820	SUN&L	KOSPI
001530	디아이동일	KOSPI
484810	티엑스알로보틱스	KOSDAQ
418550	제이오	KOSDAQ
411080	샌즈랩	KOSDAQ
187660	페니트리움바이오	KOSDAQ
262840	아이퀘스트	KOSDAQ
290520	신도기연	KOSDAQ
294630	서남	KOSDAQ
317830	에스피시스템스	KOSDAQ
317770	엑스페릭스	KOSDAQ
323280	태성	KOSDAQ
270870	뉴트리	KOSDAQ
110790	크리스에프앤씨	KOSDAQ
183490	엔지켐생명과학	KOSDAQ
265560	영화테크	KOSDAQ
234100	폴라리스세원	KOSDAQ
267320	나인테크	KOSDAQ
263770	유에스티	KOSDAQ
142760	모아라이프플러스	KOSDAQ
225590	패션플랫폼	KOSDAQ
214430	아이쓰리시스템	KOSDAQ
080580	오킨스전자	KOSDAQ
100660	서암기계공업	KOSDAQ
089980	상아프론테크	KOSDAQ
131400	이브이첨단소재	KOSDAQ
109960	앱토크롬	KOSDAQ
094840	슈프리마에이치큐	KOSDAQ
096870	엘디티	KOSDAQ
097870	효성오앤비	KOSDAQ
069920	엑시온그룹	KOSDAQ
088390	이녹스	KOSDAQ
088910	동우팜투테이블	KOSDAQ
084730	팅크웨어	KOSDAQ
078140	대봉엘에스	KOSDAQ
066700	테라젠이텍스	KOSDAQ
066590	스모트로닉	KOSDAQ
045340	토탈소프트	KOSDAQ
057680	티사이언티픽	KOSDAQ
049550	잉크테크	KOSDAQ
053270	구영테크	KOSDAQ
054540	삼영엠텍	KOSDAQ
053450	세코닉스	KOSDAQ
052420	오성첨단소재	KOSDAQ
040420	정상제이엘에스	KOSDAQ
038880	아이에이	KOSDAQ
009520	포스코엠텍	KOSDAQ
033200	모아텍	KOSDAQ
018000	유니슨	KOSDAQ
006140	피제이전자	KOSDAQ
009730	이렘	KOSDAQ
006920	모헨즈	KOSDAQ
034230	파라다이스	KOSPI
372910	한컴라이프케어	KOSPI
308170	씨티알모빌리티	KOSPI
006880	신송홀딩스	KOSPI
039130	하나투어	KOSPI
123690	한국화장품	KOSPI
028100	동아지질	KOSPI
044380	주연테크	KOSPI
084680	이월드	KOSPI
016800	퍼시스	KOSPI
011930	신성이엔지	KOSPI
008040	사조동아원	KOSPI
